"idcom";"medIncome_EMP";"medIncome_OUV";"medIncome_INT";"medIncome_ART";"medIncome_CAD";"avgIncome_EMP";"avgIncome_OUV";"avgIncome_INT";"avgIncome_ART";"avgIncome_CAD";"stdIncome_EMP";"stdIncome_OUV";"stdIncome_INT";"stdIncome_ART";"stdIncome_CAD";"share_EMP";"share_OUV";"share_INT";"share_ART";"share_CAD";"distribution";"optgaussian";"optlognormal";"year"
"78367";41871.795149217;44499.7855656522;51581.8031020286;57506.246391608;77195.1246877062;42142.8021611643;88560.8501012567;84127.4489988285;69425.4804391747;79703.7879028429;4802.52315811957;152382.869786808;108390.788756196;46958.3838040213;20484.2579596713;0.0268096514745308;0.0938337801608579;0.568364611260054;0.0831099195710456;0.227882037533512;"lognormal";-2.92650180060668e-11;-7.92206326788081e-13;2011
"78372";29131.9968081548;30139.1282086926;37279.0360903013;38682.6422361486;51521.7147906663;58733.2088006547;58820.1143726222;44563.4254837846;46523.2607163584;51848.9923784109;102819.783774697;98579.7601070407;29187.6957419735;31085.9409211784;5853.38227429627;0.214554108216433;0.0572394789579158;0.379759519038076;0.301352705410822;0.0470941883767535;"lognormal";-5.23163459350033e-12;-1.34731224192643e-12;2011
"78380";20538.7598541195;42433.4856712358;55242.5727718864;63120.0057329321;78268.9173977174;20538.7598541195;42433.4856712358;55242.5727718864;63120.0057329321;78268.9173977174;9206.04626674055;8231.0166191533;5009.84214103819;2756.02330071054;5635.8590077099;0.28129829984544;0.211746522411128;0.0695517774343122;0.143740340030912;0.293663060278207;"gaussian";-1.6112317396378e-12;-2.95914860354234e-12;2011
"78382";20850.1336009502;42730.9700107574;56049.7793936729;56124.3577599674;75686.5320480466;20850.1336009502;42730.9700107574;56049.7793936729;56124.3577599674;75686.5320480466;9438.41945978999;7642.12468577921;4918.99955390394;4870.030327335;6852.10519140959;0.33013260173754;0.258344764517604;0.0397805212620027;0.125743026977595;0.245999085505258;"gaussian";-3.15885157751882e-12;-6.35017534491297e-12;2011
"78383";20335.2533856839;25691.9498179509;36949.804915665;53468.106705021;68424.8788169965;20335.2533856839;25691.9498179509;36949.804915665;53468.106705021;68424.8788169965;7999.42071995854;4688.58748403551;8141.03995186047;7367.09225415533;5250.2770283795;0.319970461019095;0.0300664627070366;0.280936807680135;0.243169110665682;0.125857157928051;"gaussian";-1.60510595770471e-12;-3.66277278911567e-12;2011
"78396";24256.9213028981;40709.524093749;48205.5873942297;60934.8276938767;61305.7244277421;27237.7031235365;98880.7780704303;79305.1705181087;62331.593831786;91156.2481383809;13911.720532475;218875.769697701;103598.823014711;13422.2983399538;100309.521315289;0.388059701492537;0.192672998643148;0.062415196743555;0.0786974219810041;0.278154681139756;"lognormal";-1.70975539162766e-12;-1.12663555473179e-12;2011
"78397";35815.3514385494;36293.4940188625;37833.6625984031;38281.1021070609;64996.0181713647;46394.4405357813;47499.9093171826;59669.1639947998;50710.3318189575;68466.7483255836;38201.6953602701;40105.3463908046;72771.5715800497;44056.3211580068;22671.6661128806;0.0557065217391304;0.41304347826087;0.047554347826087;0.156589673913043;0.32710597826087;"lognormal";-2.95049360872504e-11;-2.10719720268833e-12;2011
"78401";15588.1995308548;24062.4687018543;35913.8619208187;38759.6120962203;50768.9063677192;15588.1995308548;24062.4687018543;35913.8619208187;38759.6120962203;50768.9063677192;8237.95891858637;7423.28242857754;4700.23699733615;4886.64972557127;6700.51737445593;0.314969271290606;0.302677787532924;0.053116769095698;0.125987708516242;0.20324846356453;"gaussian";-6.58875231512918e-12;-6.64266461534074e-12;2011
"78402";20894.7025826551;36795.0095069227;48028.5813613016;51365.7029293717;67519.2354505517;20894.7025826551;36795.0095069227;48028.5813613016;51365.7029293717;67519.2354505517;9055.2660850642;5449.41593497421;6731.09561863807;3707.69023353854;8465.22007360592;0.30669434353918;0.15827711468604;0.242864556305138;0.0596782563570317;0.23248572911261;"gaussian";-5.69206197043248e-14;-5.36763085360404e-12;2011
"78403";38301.9045988883;43394.6931517411;46232.1461961262;46282.5607359642;49857.4174812605;57093.5345469092;69499.2652092742;55527.1019395581;186291.390360661;50110.5707044914;63112.0942336645;86943.5223129486;36937.8455071591;726329.448025102;5056.17126967253;0.259259259259259;0.276688453159041;0.276688453159041;0.0718954248366013;0.115468409586057;"lognormal";-4.18814122877152e-12;-3.6564424963847e-12;2011
"78418";27850.5116540355;45539.0087371377;46610.9944817045;48923.7698006826;61950.2152994457;34542.5944705483;68198.0779189918;71861.9220604076;74605.251356786;63308.4195195299;25343.7416378964;76025.737953302;84325.4501057746;85890.2805152909;13329.2289083539;0.375953458306399;0.280413703943116;0.19469941822883;0.0978668390433096;0.0510665804783452;"lognormal";-6.01328934679029e-12;-1.57955376149903e-12;2011
"78420";21039.7420339078;45177.1253904591;63648.399203945;74575.2484462977;96041.6800294011;21039.7420339078;45177.1253904591;63648.399203945;74575.2484462977;96041.6800294011;9821.75163105079;8483.02209873721;4742.64883647259;5401.94230246052;6597.53938368188;0.334782608695652;0.207246376811594;0.0876811594202899;0.0876811594202899;0.282608695652174;"gaussian";-1.10047472059429e-12;-1.78616584727717e-12;2011
"78423";33551.2507647966;33642.7049258929;33771.1711117523;35916.1081403463;54776.7924176113;44820.5366766883;42717.3263138993;44251.5403279128;50291.4198639347;58558.1639642378;39700.5398311668;33424.1569313601;37469.7747151508;49293.0689719873;22130.8182088706;0.0212525086193588;0.0720424020995214;0.300468275613647;0.383677250038594;0.222559563628879;"lognormal";-3.44349590397656e-12;-7.95550846933417e-13;2011
"78431";50450.3322587286;53311.1675600097;57694.1380595728;59112.4486001623;59596.0394521612;100158.8687634;155499.770338826;73678.498413221;73843.491048854;77764.6574002829;171777.635655727;426078.294271395;58520.6532703086;55284.5632866188;65186.4083740966;0.381611065907242;0.193653376729048;0.0756712774613507;0.279088689991863;0.0699755899104963;"lognormal";-4.02208733348329e-11;-2.40451493213456e-13;2011
"78440";19593.9366021251;19963.1015236203;21104.484676311;23405.2429646626;31784.1346845324;19744.2134532078;58433.5234924089;37988.4214311812;27583.9976890957;35823.9323655108;2450.02856812909;160748.236659704;56856.6186200619;17203.1020832425;18626.9578324489;0.0849649591792501;0.35120294776389;0.0277436601401633;0.224694747489343;0.311393685427354;"lognormal";-7.87945118277959e-12;-4.94124739960094e-12;2011
"78442";23630.6008096168;45895.8547056314;62032.5593679096;68828.1375190821;90294.9738940697;23630.6008096168;45895.8547056314;62032.5593679096;68828.1375190821;90294.9738940697;9918.72222257543;8750.90002114929;4885.02004996502;5275.41428608345;4706.71068876385;0.38216957605985;0.290523690773067;0.0423940149625935;0.198254364089776;0.0866583541147132;"gaussian";-2.48255265696931e-12;-2.87129712057371e-12;2011
"78455";38716.8699825868;42579.6098226625;44608.564211482;46950.6194294365;69841.9457289776;55692.7734868046;61138.1633267994;66094.7046140377;73926.2217293364;73059.7945023568;57586.8381446381;62995.4762903244;72261.6456907995;89911.306899505;22431.777587674;0.432195975503062;0.251968503937008;0.0752405949256343;0.0536599591717702;0.186934966462526;"lognormal";-3.57505897580167e-11;-9.9700547393356e-13;2011
"78465";22050.2963935952;40515.8816117628;51625.8313350958;60807.228407603;74475.6309838479;22050.2963935952;40515.8816117628;51625.8313350958;60807.228407603;74475.6309838479;9603.8449500656;8170.90249294969;3616.9424890641;4386.53376986654;5887.6657515166;0.2842287694974;0.263431542461005;0.101386481802426;0.12998266897747;0.220970537261698;"gaussian";-1.12641531292688e-12;-1.974065592113e-12;2011
"78466";22794.0934154951;33582.6324345803;49763.8207582832;56431.606947594;63355.5025662976;56031.5154515603;63748.1429715453;88109.7931672841;69643.3111677858;68216.0398799169;125822.229907212;102856.853228924;128739.234383841;50367.5425982681;27228.5984543708;0.21615294576668;0.0534529847834569;0.091689426453375;0.477955520873976;0.160749122122513;"lognormal";-2.90956265970827e-11;-1.14353657007431e-12;2011
"78481";21365.0064099682;42773.2676662424;58704.0271986642;63399.287769563;79619.7335480852;21365.0064099682;42773.2676662424;58704.0271986642;63399.287769563;79619.7335480852;9533.6278138972;8161.83981455937;4822.92244012649;4839.64064794276;6865.38929272638;0.354596853490659;0.256637168141593;0.0819813176007866;0.0497787610619469;0.257005899705015;"gaussian";-1.26263309975631e-12;-1.42519391889998e-12;2011
"78486";21050.4578293232;34379.1735270681;42595.4247618212;57339.8957939205;72988.9979853309;21050.4578293232;34379.1735270681;42595.4247618212;57339.8957939205;72988.9979853309;8505.32424943141;5556.25336599581;6191.77936040919;6907.74399940097;5363.01171420226;0.340119760479042;0.044311377245509;0.237125748502994;0.238323353293413;0.140119760479042;"gaussian";-5.60125282990771e-13;-3.12962678405686e-12;2011
"78490";21354.2382672643;30396.9398693379;40429.8654048695;43200.4970300091;45117.2700175021;21770.6468662235;36845.9676543159;43144.3800640146;104700.554743987;125306.667461277;4320.27179080668;25242.3897454492;16073.2709354728;231144.536256117;324679.702539413;0.21938996473427;0.0337189878116686;0.305450720782033;0.29907814143414;0.142362185237889;"lognormal";-3.06156863061992e-12;-5.72564890450954e-13;2011
"78498";19422.5172318816;24143.5153389722;36684.3795168996;40892.233434692;58217.1412622184;19422.5172318816;24143.5153389722;36684.3795168996;40892.233434692;58217.1412622184;9659.12571701407;9198.63781577349;6801.08579392731;4854.05921289325;5131.0912759006;0.253338964261205;0.270812437311936;0.0320434989178061;0.162223512643193;0.281581586865861;"gaussian";-5.00390638484744e-13;-2.54807595540955e-12;2011
"78501";18931.0969674885;26322.0645416826;39573.0519729555;51386.4063530117;57780.0402165949;18931.0969674885;26322.0645416826;39573.0519729555;51386.4063530117;57780.0402165949;9306.2274851054;4306.96379333735;6576.34975105524;3884.61115020514;7338.28522136807;0.29;0.105714285714286;0.327142857142857;0.0435714285714286;0.233571428571429;"gaussian";-1.11143502270225e-12;-7.18454098922327e-12;2011
"78502";29361.9999131857;30831.1159010005;32420.2736471554;32453.0376064048;37174.3204859953;54511.5863304235;41703.4057244644;48076.5903084069;36934.4572429261;37368.4395777145;85267.0460322937;37985.2654251585;52644.2886514478;20068.9559080442;3823.8318317521;0.287937743190661;0.234170498761938;0.108595684471171;0.329324372125929;0.0399717014503007;"lognormal";-3.93865514852874e-12;-3.38368031646664e-12;2011
"78513";19503.9292557864;37954.9996128435;49212.1004338425;53126.6106533845;72877.9340200927;19503.9292557864;37954.9996128435;49212.1004338425;53126.6106533845;72877.9340200927;8648.28495764628;8151.02425007826;3924.94615485298;4970.95016486021;6492.45421753046;0.342886386898669;0.232343909928352;0.0573183213920164;0.122824974411464;0.244626407369498;"gaussian";-3.4170057540853e-12;-5.71863982910337e-12;2011
"78517";16882.6683920006;31318.7425022313;44863.2013604177;51373.1042753479;64969.1624350983;16882.6683920006;31318.7425022313;44863.2013604177;51373.1042753479;64969.1624350983;6757.6631260067;7798.73180111523;4322.33323530533;3468.56199094196;5925.2857050554;0.28549956490784;0.27814255201329;0.146428288901195;0.0352820188276244;0.254647575350051;"gaussian";-2.3978433495676e-13;-5.94332611434497e-13;2011
"78524";35417.5837070085;39063.3986136175;40758.4105313149;40874.2310322363;62562.9948276843;50035.5514729561;57554.4683125077;59696.2297887238;61480.118898582;63984.6642756689;49930.6548885483;62275.7205747363;63882.1683924658;69077.0721536679;13717.8085986673;0.0713795470144132;0.387783115991764;0.190803019903912;0.28894989704873;0.0610844200411805;"lognormal";-2.4356677302736e-11;-8.89272318588451e-13;2011
"78531";19252.1314988285;36129.4665811509;51456.0923162103;52713.1947943866;69863.1215397865;19252.1314988285;36129.4665811509;51456.0923162103;52713.1947943866;69863.1215397865;8673.94401180744;7633.67297534645;7242.81134061515;2063.99438430369;4062.78609865904;0.306390977443609;0.269548872180451;0.257142857142857;0.0323308270676692;0.134586466165414;"gaussian";-1.02233363648369e-12;-2.62452644995904e-12;2011
"78537";22164.9507557584;42718.3765510145;51173.6631221899;59774.7254162012;73790.1498372569;22164.9507557584;42718.3765510145;51173.6631221899;59774.7254162012;73790.1498372569;9386.4217252448;7378.47525047017;3014.14472236886;4273.34412006114;5103.56999242652;0.298432810936979;0.252084028009336;0.075025008336112;0.141380460153384;0.233077692564188;"gaussian";-3.86492683239545e-13;-3.1423930629982e-12;2011
"78545";18423.2172182453;26993.5915784797;35558.5587755836;43223.8686712593;64094.8026700145;18423.2172182453;26993.5915784797;35558.5587755836;43223.8686712593;64094.8026700145;7970.87110623713;6095.57130209861;2811.69416035809;8983.88233439;4357.89199810732;0.303838071009844;0.115473951996461;0.0276518084282712;0.27463776130959;0.278398407255835;"gaussian";-6.12696055457065e-13;-1.55817584692128e-12;2011
"78551";29145.1825368409;30400.1092090816;32826.5856579746;38029.6443579974;38169.4180244525;36127.4250614017;52713.9475181549;49631.3395227596;60532.0776711106;51809.1673995816;26462.640415422;74674.9219165419;56281.0981302053;74960.4525215035;47551.4594209869;0.387843631778058;0.257250945775536;0.22890290037831;0.0801008827238335;0.0459016393442623;"lognormal";-1.40123097091092e-12;-5.56830641478125e-13;2011
"78571";38236.4271442233;43810.7183641129;48068.337349957;59012.6740074368;79908.4719401557;68357.0530842417;69538.0166416864;83831.1374375441;83410.4322443588;91906.071311429;101298.576989131;85713.1300650674;119779.790449753;83318.2743082541;52218.9956663069;0.115833722559552;0.206445586174685;0.08640822045773;0.0392340028024288;0.552078468005605;"lognormal";-1.81477046583182e-11;-4.61251923971546e-13;2011
"78575";40020.1107966577;40140.396504176;42150.8478005121;53660.0221251518;60314.2532453434;59241.1618373395;60016.2283568975;64298.9469689784;86278.3275328853;61968.2824922045;64658.2232093298;66709.7846467205;74069.2914527559;108630.040582537;14611.7863876624;0.478951770281572;0.0616113744075829;0.0407025369389462;0.254809032617786;0.163925285754112;"lognormal";-4.53891397810498e-11;-3.07675133688264e-12;2011
"78586";15028.4124556816;28232.8187528327;43031.9129491333;60568.153110001;61120.844622941;15028.4124556816;28232.8187528327;43031.9129491333;60568.153110001;61120.844622941;7292.39574541698;8464.92184578344;5440.24024340362;4145.20249830896;6075.12607238788;0.255396509491733;0.313571647274954;0.18286895284752;0.042751071647275;0.205411818738518;"gaussian";-6.59714489582749e-13;-1.37107978966563e-12;2011
"78591";18976.7061634562;34727.1157166952;50714.7087714599;67939.984767226;70664.145989217;18976.7061634562;34727.1157166952;50714.7087714599;67939.984767226;70664.145989217;7333.12194904668;7053.08768883051;7613.50624874028;4790.01013465443;5763.32902225658;0.30327868852459;0.217213114754098;0.274590163934426;0.0573770491803279;0.147540983606557;"gaussian";-1.80291539773685e-12;-2.92725187917367e-12;2011
"78621";16969.0417591559;18005.8933023001;18746.9460365959;21222.1436699832;40315.5037680256;80513.6712414367;18117.5356481309;84117.0382943444;22839.1457895842;63674.4636435875;373435.448437252;2020.66078394831;367938.017403783;9083.94513260198;77842.302926289;0.214418008263285;0.0263570309160849;0.0777888588117965;0.3119390226528;0.369497079356034;"lognormal";-1.42104858047083e-11;-1.06962235241525e-11;2011
"78624";32498.3615655727;34061.4153075238;38115.7534795165;38754.4226638172;55702.6539498476;47802.4046173407;48162.3027098067;58479.6053683149;45837.1760961879;56726.3913550329;51564.547539456;48146.6784333326;68046.8488996035;28950.8461070586;10925.5376141025;0.119484978540773;0.302660944206009;0.298884120171674;0.231416309012876;0.0475536480686695;"lognormal";-1.7985223946064e-12;-9.19217296125012e-13;2011
"78638";18155.8611050727;39196.7559024551;51797.6898259767;64247.074419478;81925.8931750336;18155.8611050727;39196.7559024551;51797.6898259767;64247.074419478;81925.8931750336;8646.99074178642;9761.61310818053;3933.36077602748;6008.30759555081;5707.9231654032;0.298104074223477;0.300524405002017;0.0758370310609117;0.202904396934248;0.122630092779347;"gaussian";-1.03801010388598e-12;-1.74421676753506e-12;2011
"78640";24624.9181359286;29423.6825854943;30313.633315069;33236.4381151299;38346.0711641184;37411.7343532566;48465.0268073103;40968.3686602444;41887.7724548191;44214.9161599516;42789.6205934396;63433.3264323056;37245.3410644229;32129.5245749717;25381.1730744877;0.0892316166345359;0.0315799137060498;0.28238318185991;0.291104378958964;0.30570090884054;"lognormal";-6.75371295962374e-13;-5.44743046616935e-13;2011
